CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-22 00:00,cm,175.749999999968,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-23 00:00,cm,219.937499999985,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-24 00:00,cm,241.437499999966,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-25 00:00,cm,290.687499999949,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-26 00:00,cm,332.375000000029,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-27 00:00,cm,305.99999999996,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-28 00:00,cm,364.999999999965,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-29 00:00,cm,387.25000000007,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-30 00:00,cm,309.374999999981,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-07-31 00:00,cm,334.125000000007,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-01 00:00,cm,318.812500000039,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-02 00:00,cm,262.687500000025,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-03 00:00,cm,241.812500000006,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-04 00:00,cm,230.749999999987,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-05 00:00,cm,238.375000000026,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-06 00:00,cm,211.125000000007,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-07 00:00,cm,196.187500000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-08 00:00,cm,179.374999999993,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-09 00:00,cm,177.875000000022,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-10 00:00,cm,152.499999999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-11 00:00,cm,169.874999999978,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-12 00:00,cm,191.624999999993,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-13 00:00,cm,194.750000000014,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-14 00:00,cm,183.124999999971,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-15 00:00,cm,220.687500000002,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-16 00:00,cm,215.312499999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-17 00:00,cm,225.999999999969,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-18 00:00,cm,272.124999999987,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-19 00:00,cm,271.250000000021,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-20 00:00,cm,257.374999999963,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-21 00:00,cm,313.24999999998,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-22 00:00,cm,333.562499999985,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-23 00:00,cm,365.312499999966,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-24 00:00,cm,395.625000000038,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-25 00:00,cm,364.999999999968,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-26 00:00,cm,383.43750000004,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-27 00:00,cm,336.062500000023,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-28 00:00,cm,314.999999999995,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-29 00:00,cm,314.500000000014,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-30 00:00,cm,302.999999999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-08-31 00:00,cm,295.187500000021,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-01 00:00,cm,288.874999999974,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-02 00:00,cm,342.812499999951,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-03 00:00,cm,388.437500000003,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-04 00:00,cm,363.437500000047,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-05 00:00,cm,318.124999999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-06 00:00,cm,336.874999999988,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-07 00:00,cm,342.812500000025,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-08 00:00,cm,317.812499999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-09 00:00,cm,349.999999999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-10 00:00,cm,341.875000000005,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-11 00:00,cm,342.250000000009,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-12 00:00,cm,324.875000000023,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-13 00:00,cm,306.875000000017,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-14 00:00,cm,277.187500000039,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-15 00:00,cm,227.50000000001,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-16 00:00,cm,228.749999999971,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-17 00:00,cm,254.374999999992,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-18 00:00,cm,266.562499999996,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-19 00:00,cm,289.999999999948,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-20 00:00,cm,329.37500000002,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-21 00:00,cm,299.437500000016,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-22 00:00,cm,292.625000000004,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-23 00:00,cm,280.6875,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-24 00:00,cm,282.312500000006,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-25 00:00,cm,271.624999999999,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-26 00:00,cm,270.000000000015,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-27 00:00,cm,256.249999999972,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-28 00:00,cm,300.750000000005,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-29 00:00,cm,284.375000000016,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-09-30 00:00,cm,285.499999999959,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-01 00:00,cm,317.812500000011,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-02 00:00,cm,306.562499999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-03 00:00,cm,301.000000000006,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-04 00:00,cm,319.18749999995,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-05 00:00,cm,372.624999999985,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-06 00:00,cm,378.374999999998,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-07 00:00,cm,374.375000000039,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-08 00:00,cm,328.874999999993,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-09 00:00,cm,337.250000000006,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-10 00:00,cm,300.687500000033,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-11 00:00,cm,276.562499999981,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-12 00:00,cm,293.000000000012,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-13 00:00,cm,283.374999999979,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-14 00:00,cm,319.562499999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-15 00:00,cm,318.437500000036,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-16 00:00,cm,279.250000000024,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-17 00:00,cm,248.749999999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-18 00:00,cm,248.312500000009,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-19 00:00,cm,247.187499999967,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-20 00:00,cm,279.562500000027,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-21 00:00,cm,244.437500000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-22 00:00,cm,232.499999999969,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-23 00:00,cm,265.749999999964,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-24 00:00,cm,309.375,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-25 00:00,cm,307.125000000019,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-26 00:00,cm,284.500000000005,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-27 00:00,cm,281.249999999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-28 00:00,cm,278.250000000031,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-29 00:00,cm,248.99999999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-30 00:00,cm,282.312499999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-10-31 00:00,cm,289.124999999995,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-01 00:00,cm,315.374999999956,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-02 00:00,cm,362.187500000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-03 00:00,cm,325.687500000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-04 00:00,cm,315.000000000011,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-05 00:00,cm,300.374999999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-06 00:00,cm,310.18750000001,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-07 00:00,cm,307.249999999971,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-08 00:00,cm,326.687500000034,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-09 00:00,cm,284.312499999984,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-10 00:00,cm,330.499999999958,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-11 00:00,cm,370.312499999966,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-12 00:00,cm,411.562499999995,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-13 00:00,cm,413.749999999979,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-14 00:00,cm,444.624999999983,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-15 00:00,cm,448.625000000034,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-16 00:00,cm,421.187499999983,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-17 00:00,cm,442.812499999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-18 00:00,cm,439.187499999995,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-19 00:00,cm,446.125000000015,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-20 00:00,cm,425.437499999999,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-21 00:00,cm,424.687500000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-22 00:00,cm,403.187500000005,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-23 00:00,cm,393.187500000017,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-24 00:00,cm,370.312499999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-25 00:00,cm,381.937500000036,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-26 00:00,cm,338.437500000011,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-27 00:00,cm,341.624999999957,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-28 00:00,cm,391.499999999963,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-29 00:00,cm,432.437500000003,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-11-30 00:00,cm,417.687500000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-01 00:00,cm,399.124999999978,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-02 00:00,cm,416.625000000016,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-03 00:00,cm,406.062499999962,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-04 00:00,cm,452.999999999992,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-05 00:00,cm,452.562500000021,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-06 00:00,cm,426.125000000036,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-07 00:00,cm,383.625000000012,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-08 00:00,cm,362.812500000024,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-09 00:00,cm,341.999999999993,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-10 00:00,cm,343.000000000031,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-11 00:00,cm,302.500000000018,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-12 00:00,cm,292.4375,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-13 00:00,cm,270.562500000036,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-14 00:00,cm,230.625000000007,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-15 00:00,cm,229.999999999982,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-16 00:00,cm,265.374999999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-17 00:00,cm,282.249999999991,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-18 00:00,cm,287.312500000015,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-19 00:00,cm,279.312500000005,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-20 00:00,cm,270.687499999996,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-21 00:00,cm,275.749999999996,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-22 00:00,cm,291.624999999999,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-23 00:00,cm,283.000000000021,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-24 00:00,cm,256.500000000014,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-25 00:00,cm,256.31249999996,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-26 00:00,cm,296.18750000003,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-27 00:00,cm,270.374999999974,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-28 00:00,cm,300.874999999999,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-29 00:00,cm,295.250000000031,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-30 00:00,cm,258.625000000001,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2020-12-31 00:00,cm,260.124999999991,Preliminar
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-01 00:00,cm,263.125000000021,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-02 00:00,cm,238.187500000012,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-03 00:00,cm,229.312499999989,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-04 00:00,cm,281.374999999951,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-05 00:00,cm,309.375000000046,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-06 00:00,cm,257.50000000002,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-07 00:00,cm,237.562499999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-08 00:00,cm,245.312500000017,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-09 00:00,cm,232.874999999967,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-10 00:00,cm,274.624999999979,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-11 00:00,cm,289.937500000036,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-12 00:00,cm,253.562499999978,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-13 00:00,cm,282.312500000002,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-14 00:00,cm,279.749999999999,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-15 00:00,cm,280.12500000004,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-16 00:00,cm,222.875000000037,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-17 00:00,cm,184.687499999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-18 00:00,cm,183.875000000011,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-19 00:00,cm,173.187499999986,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-20 00:00,cm,193.187500000001,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-21 00:00,cm,188.500000000016,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-22 00:00,cm,168.312500000008,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-23 00:00,cm,152.562500000012,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-24 00:00,cm,147.74999999997,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-25 00:00,cm,173.250000000008,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-26 00:00,cm,164.125000000003,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-27 00:00,cm,160.749999999999,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-28 00:00,cm,147.437500000004,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-29 00:00,cm,163.999999999984,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-30 00:00,cm,169.812500000021,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-01-31 00:00,cm,153.062499999985,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-01 00:00,cm,165.937499999998,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-02 00:00,cm,152.250000000011,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-03 00:00,cm,153.062499999987,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-04 00:00,cm,160.812499999987,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-05 00:00,cm,183.249999999988,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-06 00:00,cm,195.312500000004,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-07 00:00,cm,193.812499999992,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-08 00:00,cm,189.375000000017,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-09 00:00,cm,183.187499999979,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-10 00:00,cm,204.499999999993,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-11 00:00,cm,223.43750000001,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-12 00:00,cm,204.875000000009,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-13 00:00,cm,198.562499999994,Definitivo
23157030,BARRANCABERMEJA  - AUT [23157030],NIVEL,Nivel medio diario,2021-02-14 00:00,cm,202.187500000003,Definitivo
